timestampx,vv1m,dv1m,vmax1m,dmax1m,ta,hr,pres,prec1m,inso,vis
2022-03-07 04:58:00,6.5,325,7.2,317,4.7,0,766.6,0.0,,
2022-03-07 04:59:00,6.6,315,7.7,324,4.8,0,766.6,0.0,,
2022-03-07 05:00:00,7.3,327,7.9,328,4.8,1,766.6,0.0,0.0,20000.0
2022-03-07 05:01:00,6.9,329,8.4,333,4.7,1,766.6,0.0,,
2022-03-07 05:02:00,6.7,314,7.5,314,4.7,0,766.6,0.0,,
2022-03-07 05:03:00,6.1,310,6.6,309,4.6,1,766.7,0.0,,
2022-03-07 05:04:00,6.7,319,7.5,322,4.5,1,766.6,0.0,,
2022-03-07 05:05:00,6.0,320,6.6,318,4.5,1,766.6,0.0,,
2022-03-07 05:06:00,6.3,323,7.0,326,4.4,1,766.6,0.0,,
2022-03-07 05:07:00,6.9,327,7.6,320,4.3,1,766.6,0.0,,
2022-03-07 05:08:00,6.8,325,7.5,341,4.3,1,766.6,0.0,,
2022-03-07 05:09:00,6.5,328,7.2,325,4.4,1,766.6,0.0,,
2022-03-07 05:10:00,7.3,332,8.3,338,4.3,1,766.6,0.0,0.0,20000.0
2022-03-07 05:11:00,7.2,328,7.8,325,4.3,1,766.6,0.0,,
2022-03-07 05:12:00,7.7,331,8.9,333,4.2,2,766.7,0.0,,
2022-03-07 05:13:00,8.1,335,9.1,336,4.1,2,766.7,0.0,,
2022-03-07 05:14:00,7.8,331,8.7,334,4.2,1,766.7,0.0,,
2022-03-07 05:15:00,7.6,335,8.7,334,4.2,1,766.7,0.0,,
2022-03-07 05:16:00,7.4,329,8.2,337,4.3,0,766.7,0.0,,
2022-03-07 05:17:00,7.0,324,8.5,322,4.5,0,766.7,0.0,,
2022-03-07 05:18:00,5.6,309,6.8,313,4.6,0,766.7,0.0,,
2022-03-07 05:19:00,6.0,316,7.1,320,4.7,0,766.7,0.0,,
2022-03-07 05:20:00,6.5,320,7.2,322,4.7,0,766.7,0.0,0.0,20000.0
2022-03-07 05:21:00,6.8,326,7.3,324,4.6,1,766.7,0.0,,
2022-03-07 05:22:00,6.7,329,7.3,326,4.5,1,766.7,0.0,,
2022-03-07 05:23:00,6.7,328,7.5,330,4.5,1,766.7,0.0,,
2022-03-07 05:24:00,5.9,319,6.7,325,4.5,0,766.7,0.0,,
2022-03-07 05:25:00,7.1,320,8.1,323,4.6,0,766.7,0.0,,
2022-03-07 05:26:00,6.7,324,7.0,322,4.6,1,766.7,0.0,,
2022-03-07 05:27:00,7.9,331,8.5,328,4.5,1,766.7,0.0,,
2022-03-07 05:28:00,7.4,327,8.1,331,4.5,0,766.7,0.0,,
2022-03-07 05:29:00,7.3,326,8.0,325,4.6,0,766.7,0.0,,
2022-03-07 05:30:00,7.2,327,8.0,326,4.6,0,766.8,0.0,0.0,20000.0
2022-03-07 05:31:00,6.8,320,7.5,320,4.7,0,766.8,0.0,,
2022-03-07 05:32:00,6.8,319,7.5,323,4.7,0,766.8,0.0,,
2022-03-07 05:33:00,6.0,322,7.0,332,4.8,0,766.8,0.0,,
2022-03-07 05:34:00,6.3,315,7.0,322,4.8,0,766.7,0.0,,
2022-03-07 05:35:00,6.7,320,7.4,325,4.7,0,766.7,0.0,,
2022-03-07 05:36:00,6.9,327,7.8,323,4.7,0,766.8,0.0,,
2022-03-07 05:37:00,5.9,334,6.9,331,4.7,0,766.8,0.0,,
2022-03-07 05:38:00,6.0,316,7.4,311,4.7,0,766.8,0.0,,
2022-03-07 05:39:00,6.4,328,8.9,330,4.7,0,766.8,0.0,,
2022-03-07 05:40:00,6.0,320,6.9,320,4.8,0,766.7,0.0,0.0,20000.0
2022-03-07 05:41:00,6.4,322,7.4,324,4.7,0,766.7,0.0,,
2022-03-07 05:42:00,6.6,324,7.5,336,4.7,0,766.7,0.0,,
2022-03-07 05:43:00,7.2,334,7.8,337,4.6,0,766.8,0.0,,
2022-03-07 05:44:00,7.0,320,7.8,318,4.7,0,766.8,0.0,,
2022-03-07 05:45:00,6.9,328,7.8,332,4.6,0,766.8,0.0,,
2022-03-07 05:46:00,6.4,325,7.2,328,4.6,0,766.8,0.0,,
2022-03-07 05:47:00,6.2,324,7.1,331,4.6,0,766.8,0.0,,
2022-03-07 05:48:00,6.3,323,7.1,331,4.6,0,766.8,0.0,,
2022-03-07 05:49:00,5.7,319,6.6,315,4.6,0,766.8,0.0,,
2022-03-07 05:50:00,6.2,316,7.1,315,4.6,0,766.8,0.0,0.0,20000.0
2022-03-07 05:51:00,5.9,323,6.9,317,4.6,0,766.8,0.0,,
2022-03-07 05:52:00,5.8,317,6.7,314,4.6,0,766.8,0.0,,
2022-03-07 05:53:00,5.5,316,5.9,320,4.5,0,766.8,0.0,,
2022-03-07 05:54:00,5.8,322,7.5,322,4.5,1,766.9,0.0,,
2022-03-07 05:55:00,6.1,324,6.4,327,4.5,1,766.9,0.0,,
2022-03-07 05:56:00,6.8,329,7.6,328,4.3,1,766.9,0.0,,
2022-03-07 05:57:00,7.4,323,8.4,327,4.3,1,766.9,0.0,,
2022-03-07 05:58:00,6.9,329,7.8,328,4.3,0,766.9,0.0,,
2022-03-07 05:59:00,7.5,325,8.6,322,4.3,1,766.9,0.0,,
2022-03-07 06:00:00,6.5,330,8.0,324,4.3,1,766.9,0.0,0.0,20000.0
2022-03-07 06:01:00,6.3,330,6.9,333,4.3,0,766.9,0.0,,
2022-03-07 06:02:00,6.0,320,6.9,316,4.4,1,766.9,0.0,,
2022-03-07 06:03:00,7.2,325,8.0,324,4.3,1,766.9,0.0,,
2022-03-07 06:04:00,6.9,328,7.7,331,4.4,0,766.9,0.0,,
2022-03-07 06:05:00,7.1,329,8.3,332,4.5,0,766.9,0.0,,
2022-03-07 06:06:00,7.0,334,8.4,334,4.5,0,766.9,0.0,,
2022-03-07 06:07:00,5.4,320,6.3,321,4.6,0,766.9,0.0,,
2022-03-07 06:08:00,5.9,318,6.6,324,4.6,0,766.9,0.0,,
2022-03-07 06:09:00,6.1,321,7.0,330,4.6,1,766.9,0.0,,
2022-03-07 06:10:00,6.6,329,7.6,331,4.5,1,766.9,0.0,0.0,20000.0
2022-03-07 06:11:00,6.4,333,7.5,332,4.5,0,766.9,0.0,,
2022-03-07 06:12:00,5.6,323,6.5,334,4.6,0,766.9,0.0,,
2022-03-07 06:13:00,6.2,320,6.9,308,4.6,0,766.9,0.0,,
2022-03-07 06:14:00,5.9,326,6.7,326,4.5,0,766.9,0.0,,
2022-03-07 06:15:00,6.1,326,7.0,324,4.5,0,766.9,0.0,,
2022-03-07 06:16:00,5.7,322,6.1,319,4.5,0,766.9,0.0,,
2022-03-07 06:17:00,6.0,323,6.9,331,4.5,0,766.9,0.0,,
2022-03-07 06:18:00,6.2,324,7.1,323,4.5,0,766.9,0.0,,
2022-03-07 06:19:00,6.4,334,7.6,343,4.5,0,766.9,0.0,,
2022-03-07 06:20:00,6.8,337,8.2,333,4.6,0,766.9,0.0,0.0,20000.0
2022-03-07 06:21:00,7.2,339,8.3,350,4.6,0,766.9,0.0,,
2022-03-07 06:22:00,6.7,335,7.9,336,4.7,0,766.9,0.0,,
2022-03-07 06:23:00,5.9,332,6.7,333,4.8,0,766.9,0.0,,
2022-03-07 06:24:00,5.3,329,6.5,329,4.8,0,766.9,0.0,,
2022-03-07 06:25:00,5.2,325,6.2,328,4.9,0,766.9,0.0,,
2022-03-07 06:26:00,5.6,331,7.2,340,4.9,0,766.9,0.0,,
2022-03-07 06:27:00,5.7,334,6.4,337,4.8,0,766.9,0.0,,
2022-03-07 06:28:00,6.4,340,7.2,342,4.8,0,766.9,0.0,,
2022-03-07 06:29:00,5.3,334,6.5,328,4.9,0,766.9,0.0,,
2022-03-07 06:30:00,4.8,337,6.0,340,5.0,0,766.8,0.0,0.0,20000.0
2022-03-07 06:31:00,6.3,346,8.0,353,5.0,0,766.8,0.0,,
2022-03-07 06:32:00,7.3,349,8.4,346,5.0,0,766.8,0.0,,
2022-03-07 06:33:00,8.3,354,10.3,0,5.0,0,766.8,0.0,,
2022-03-07 06:34:00,7.8,352,8.9,356,5.1,0,766.8,0.0,,
2022-03-07 06:35:00,6.2,341,7.4,342,5.2,0,766.8,0.0,,
2022-03-07 06:36:00,5.7,340,6.8,338,5.3,0,766.8,0.0,,
2022-03-07 06:37:00,6.6,339,7.7,333,5.3,0,766.8,0.0,,
2022-03-07 06:38:00,7.0,342,8.0,345,5.3,0,766.8,0.0,,
2022-03-07 06:39:00,6.7,340,7.7,338,5.3,0,766.8,0.0,,
2022-03-07 06:40:00,7.4,342,8.2,343,5.2,0,766.8,0.0,0.0,20000.0
2022-03-07 06:41:00,7.3,340,9.0,341,5.2,0,766.8,0.0,,
2022-03-07 06:42:00,7.8,343,8.8,345,5.2,0,766.8,0.0,,
2022-03-07 06:43:00,7.2,337,8.1,344,5.2,0,766.8,0.0,,
2022-03-07 06:44:00,7.3,332,7.9,333,5.1,0,766.9,0.0,,
2022-03-07 06:45:00,6.6,332,7.4,331,5.1,0,766.9,0.0,,
2022-03-07 06:46:00,6.2,318,6.8,313,5.1,0,766.9,0.0,,
2022-03-07 06:47:00,6.3,321,6.8,319,5.0,0,766.9,0.0,,
2022-03-07 06:48:00,6.0,310,7.0,310,4.9,0,766.9,0.0,,
2022-03-07 06:49:00,6.5,316,7.8,311,4.8,0,766.9,0.0,,
2022-03-07 06:50:00,6.6,316,7.1,316,4.7,0,766.9,0.0,0.0,20000.0
2022-03-07 06:51:00,6.7,318,7.4,323,4.7,0,766.9,0.0,,
2022-03-07 06:52:00,6.7,320,7.7,326,4.7,0,766.9,0.0,,
2022-03-07 06:53:00,6.7,316,7.0,316,4.7,0,766.9,0.0,,
2022-03-07 06:54:00,7.0,320,7.6,324,4.6,0,766.9,0.0,,
2022-03-07 06:55:00,6.9,322,7.7,325,4.5,0,766.9,0.0,,
2022-03-07 06:56:00,6.9,322,7.8,320,4.4,0,766.9,0.0,,
2022-03-07 06:57:00,7.1,317,8.0,323,4.4,0,767.0,0.0,,
2022-03-07 06:58:00,7.2,323,8.6,329,4.4,0,767.0,0.0,,
2022-03-07 06:59:00,7.3,327,8.7,342,4.4,0,766.9,0.0,,
2022-03-07 07:00:00,7.1,328,8.2,337,4.6,0,767.0,0.0,0.0,20000.0
2022-03-07 07:01:00,7.0,322,7.9,320,4.6,0,767.0,0.0,,
2022-03-07 07:02:00,6.4,319,7.4,320,4.6,0,767.0,0.0,,
2022-03-07 07:03:00,6.0,314,6.8,321,4.7,0,767.0,0.0,,
2022-03-07 07:04:00,6.0,317,6.4,317,4.7,0,767.0,0.0,,
2022-03-07 07:05:00,6.0,312,7.2,326,4.7,0,767.0,0.0,,
2022-03-07 07:06:00,5.9,312,6.8,308,4.6,0,767.0,0.0,,
2022-03-07 07:07:00,5.9,320,6.8,306,4.5,0,767.0,0.0,,
2022-03-07 07:08:00,5.8,313,6.7,307,4.6,0,767.1,0.0,,
2022-03-07 07:09:00,5.8,308,6.5,304,4.6,0,767.1,0.0,,
2022-03-07 07:10:00,5.6,314,6.1,321,4.6,0,767.1,0.0,0.0,20000.0
2022-03-07 07:11:00,5.4,313,6.1,315,4.5,0,767.1,0.0,,
2022-03-07 07:12:00,5.5,314,6.2,314,4.5,0,767.1,0.0,,
2022-03-07 07:13:00,6.3,326,7.0,334,4.5,0,767.1,0.0,,
2022-03-07 07:14:00,7.0,333,7.7,330,4.4,0,767.1,0.0,,
2022-03-07 07:15:00,7.0,334,7.8,336,4.4,0,767.1,0.0,,
2022-03-07 07:16:00,7.0,334,8.1,334,4.5,0,767.1,0.0,,
2022-03-07 07:17:00,6.3,326,7.2,322,4.6,0,767.1,0.0,,
2022-03-07 07:18:00,6.4,327,7.7,342,4.6,0,767.1,0.0,,
2022-03-07 07:19:00,6.7,324,7.9,329,4.6,0,767.1,0.0,,
2022-03-07 07:20:00,6.3,325,7.8,329,4.6,0,767.1,0.0,0.0,20000.0
2022-03-07 07:21:00,6.6,324,7.6,330,4.6,0,767.1,0.0,,
2022-03-07 07:22:00,6.8,324,8.1,326,4.6,0,767.1,0.0,,
2022-03-07 07:23:00,7.3,329,8.6,336,4.6,0,767.1,0.0,,
2022-03-07 07:24:00,8.1,329,8.7,332,4.5,0,767.1,0.0,,
2022-03-07 07:25:00,7.7,327,8.7,330,4.5,0,767.2,0.0,,
2022-03-07 07:26:00,7.4,326,9.5,329,4.6,0,767.2,0.0,,
2022-03-07 07:27:00,7.3,327,8.3,326,4.7,0,767.2,0.0,,
2022-03-07 07:28:00,6.9,324,7.9,324,4.8,0,767.2,0.0,,
2022-03-07 07:29:00,6.7,319,7.2,324,4.8,0,767.2,0.0,,
2022-03-07 07:30:00,6.7,319,7.8,324,4.8,0,767.2,0.0,2.2,20000.0
2022-03-07 07:31:00,6.4,316,7.1,314,4.9,0,767.2,0.0,,
2022-03-07 07:32:00,6.2,314,6.9,321,4.9,0,767.2,0.0,,
2022-03-07 07:33:00,6.4,314,7.7,324,4.8,0,767.2,0.0,,
2022-03-07 07:34:00,5.9,312,7.8,323,4.8,0,767.3,0.0,,
2022-03-07 07:35:00,6.0,312,6.9,322,4.8,0,767.3,0.0,,
2022-03-07 07:36:00,6.3,317,7.3,319,4.8,0,767.3,0.0,,
2022-03-07 07:37:00,6.1,320,7.3,318,4.7,0,767.3,0.0,,
2022-03-07 07:38:00,6.0,319,7.1,315,4.7,0,767.3,0.0,,
2022-03-07 07:39:00,5.9,313,7.2,325,4.8,0,767.3,0.0,,
2022-03-07 07:40:00,5.7,316,7.1,326,4.8,0,767.3,0.0,10.0,20000.0
2022-03-07 07:41:00,5.1,316,6.1,315,4.8,0,767.3,0.0,,
2022-03-07 07:42:00,5.2,317,6.1,324,4.8,0,767.3,0.0,,
2022-03-07 07:43:00,5.2,311,5.9,312,4.8,0,767.3,0.0,,
2022-03-07 07:44:00,5.5,314,6.9,316,4.8,0,767.3,0.0,,
2022-03-07 07:45:00,5.5,317,6.8,318,4.8,0,767.4,0.0,,
2022-03-07 07:46:00,5.5,321,6.3,333,4.8,0,767.4,0.0,,
2022-03-07 07:47:00,5.9,323,7.4,323,4.8,0,767.4,0.0,,
2022-03-07 07:48:00,6.7,328,8.2,329,4.8,0,767.4,0.0,,
2022-03-07 07:49:00,6.3,328,7.4,335,4.8,0,767.4,0.0,,
2022-03-07 07:50:00,6.4,323,7.9,326,4.9,0,767.4,0.0,10.0,20000.0
2022-03-07 07:51:00,6.0,323,7.0,322,4.9,0,767.4,0.0,,
2022-03-07 07:52:00,5.5,321,6.0,328,4.9,0,767.4,0.0,,
2022-03-07 07:53:00,5.4,318,6.3,321,4.9,0,767.5,0.0,,
2022-03-07 07:54:00,5.6,321,6.1,319,4.9,0,767.5,0.0,,
2022-03-07 07:55:00,5.7,323,7.1,321,4.9,0,767.5,0.0,,
2022-03-07 07:56:00,6.3,322,7.3,327,4.9,0,767.5,0.0,,
2022-03-07 07:57:00,5.9,326,7.6,333,5.0,0,767.5,0.0,,
2022-03-07 07:58:00,5.8,322,6.2,325,5.0,0,767.5,0.0,,
2022-03-07 07:59:00,6.0,324,6.6,323,5.0,0,767.5,0.0,,
2022-03-07 08:00:00,6.2,324,7.0,323,5.0,0,767.5,0.0,10.0,20000.0
2022-03-07 08:01:00,5.4,322,6.9,325,5.0,0,767.6,0.0,,
2022-03-07 08:02:00,5.3,311,6.4,318,5.1,0,767.6,0.0,,
2022-03-07 08:03:00,5.3,314,6.2,316,5.1,0,767.6,0.0,,
2022-03-07 08:04:00,5.2,311,5.6,315,5.1,0,767.6,0.0,,
2022-03-07 08:05:00,5.3,320,5.6,314,5.1,0,767.6,0.0,,
2022-03-07 08:06:00,5.1,325,6.0,330,5.0,0,767.6,0.0,,
2022-03-07 08:07:00,5.2,323,6.5,332,5.1,0,767.6,0.0,,
2022-03-07 08:08:00,4.8,314,5.2,318,5.1,0,767.7,0.0,,
2022-03-07 08:09:00,4.3,308,5.0,306,5.1,0,767.7,0.0,,
2022-03-07 08:10:00,4.8,309,5.3,303,5.2,0,767.7,0.0,10.0,20000.0
2022-03-07 08:11:00,4.7,315,5.6,318,5.2,0,767.7,0.0,,
2022-03-07 08:12:00,4.8,321,5.8,314,5.2,0,767.7,0.0,,
2022-03-07 08:13:00,4.5,311,5.2,316,5.2,0,767.7,0.0,,
2022-03-07 08:14:00,4.7,310,5.6,307,5.3,0,767.7,0.0,,
2022-03-07 08:15:00,5.0,317,6.2,324,5.3,0,767.7,0.0,,
2022-03-07 08:16:00,4.8,316,5.3,315,5.3,0,767.7,0.0,,
2022-03-07 08:17:00,5.1,322,5.5,323,5.3,0,767.7,0.0,,
2022-03-07 08:18:00,5.0,323,5.5,331,5.3,0,767.7,0.0,,
2022-03-07 08:19:00,4.8,324,5.4,332,5.3,0,767.7,0.0,,
2022-03-07 08:20:00,4.8,324,5.5,327,5.4,0,767.7,0.0,10.0,20000.0
2022-03-07 08:21:00,5.0,324,5.8,337,5.4,0,767.8,0.0,,
2022-03-07 08:22:00,5.0,325,5.6,329,5.5,0,767.8,0.0,,
2022-03-07 08:23:00,4.9,327,6.1,335,5.6,0,767.8,0.0,,
2022-03-07 08:24:00,4.4,322,5.1,321,5.6,0,767.8,0.0,,
2022-03-07 08:25:00,4.8,325,5.3,329,5.7,0,767.8,0.0,,
2022-03-07 08:26:00,5.6,330,7.2,334,5.7,0,767.8,0.0,,
2022-03-07 08:27:00,6.3,334,7.1,338,5.7,0,767.9,0.0,,
2022-03-07 08:28:00,5.6,328,6.4,333,5.7,0,767.9,0.0,,
2022-03-07 08:29:00,5.2,327,5.8,328,5.8,0,767.9,0.0,,
2022-03-07 08:30:00,4.8,325,5.3,329,5.8,0,767.9,0.0,10.0,20000.0
2022-03-07 08:31:00,4.9,325,5.7,323,5.8,0,767.9,0.0,,
2022-03-07 08:32:00,6.3,336,8.0,344,5.9,0,767.9,0.0,,
2022-03-07 08:33:00,6.0,337,7.3,342,6.0,0,767.9,0.0,,
2022-03-07 08:34:00,4.8,329,6.3,340,6.1,0,767.9,0.0,,
2022-03-07 08:35:00,4.9,332,5.9,333,6.2,0,767.9,0.0,,
2022-03-07 08:36:00,4.9,330,6.5,345,6.2,0,767.9,0.0,,
2022-03-07 08:37:00,4.2,329,5.1,334,6.3,0,767.9,0.0,,
2022-03-07 08:38:00,4.7,329,6.4,326,6.3,0,767.9,0.0,,
2022-03-07 08:39:00,5.2,332,6.4,325,6.4,0,767.9,0.0,,
2022-03-07 08:40:00,5.9,336,6.9,338,6.4,0,767.9,0.0,10.0,20000.0
2022-03-07 08:41:00,5.6,336,6.7,335,6.4,0,768.0,0.0,,
2022-03-07 08:42:00,4.1,327,5.2,327,6.5,0,768.0,0.0,,
2022-03-07 08:43:00,4.9,330,5.7,336,6.5,0,768.0,0.0,,
2022-03-07 08:44:00,4.5,326,5.0,326,6.5,0,768.0,0.0,,
2022-03-07 08:45:00,4.0,321,4.6,321,6.5,0,768.0,0.0,,
2022-03-07 08:46:00,4.0,323,4.5,333,6.5,0,768.0,0.0,,
2022-03-07 08:47:00,4.1,319,6.1,339,6.5,0,768.0,0.0,,
2022-03-07 08:48:00,4.3,326,4.9,328,6.5,0,768.0,0.0,,
2022-03-07 08:49:00,5.1,336,6.1,341,6.5,0,768.0,0.0,,
2022-03-07 08:50:00,4.4,329,5.5,338,6.6,0,768.0,0.0,10.0,20000.0
2022-03-07 08:51:00,5.2,333,6.3,338,6.6,0,768.1,0.0,,
2022-03-07 08:52:00,5.2,331,6.4,340,6.6,0,768.1,0.0,,
2022-03-07 08:53:00,4.8,332,5.8,338,6.6,0,768.1,0.0,,
2022-03-07 08:54:00,4.2,322,4.5,327,6.6,0,768.1,0.0,,
2022-03-07 08:55:00,4.0,318,4.7,326,6.6,0,768.1,0.0,,
2022-03-07 08:56:00,4.5,324,5.5,330,6.6,1,768.1,0.0,,
2022-03-07 08:57:00,5.5,334,6.5,338,6.6,1,768.1,0.0,,
2022-03-07 08:58:00,4.4,324,5.2,331,6.7,0,768.1,0.0,,
2022-03-07 08:59:00,4.1,315,4.4,303,6.8,0,768.1,0.0,,
2022-03-07 09:00:00,4.6,321,5.1,328,6.8,1,768.1,0.0,10.0,20000.0
2022-03-07 09:01:00,4.9,327,5.6,323,6.8,0,768.2,0.0,,
2022-03-07 09:02:00,5.1,329,5.8,327,6.8,0,768.2,0.0,,
2022-03-07 09:03:00,5.0,324,6.0,328,6.8,0,768.2,0.0,,
2022-03-07 09:04:00,4.6,321,5.7,324,6.9,0,768.2,0.0,,
2022-03-07 09:05:00,3.5,320,4.4,332,7.0,0,768.2,0.0,,
2022-03-07 09:06:00,5.6,339,6.7,351,7.0,1,768.2,0.0,,
2022-03-07 09:07:00,4.6,324,6.4,320,7.1,0,768.2,0.0,,
2022-03-07 09:08:00,4.7,337,6.4,349,7.1,0,768.3,0.0,,
2022-03-07 09:09:00,4.7,342,7.0,345,7.2,0,768.3,0.0,,
2022-03-07 09:10:00,4.9,342,6.0,349,7.2,0,768.3,0.0,10.0,20000.0
2022-03-07 09:11:00,3.5,325,4.5,324,7.3,0,768.3,0.0,,
2022-03-07 09:12:00,3.9,336,5.5,341,7.3,0,768.3,0.0,,
2022-03-07 09:13:00,5.4,348,6.4,341,7.3,0,768.4,0.0,,
2022-03-07 09:14:00,3.7,353,4.6,343,7.4,0,768.4,0.0,,
2022-03-07 09:15:00,4.1,345,5.2,351,7.4,0,768.4,0.0,,
2022-03-07 09:16:00,3.1,347,4.8,357,7.4,0,768.4,0.0,,
2022-03-07 09:17:00,2.2,334,3.7,334,7.4,0,768.4,0.0,,
2022-03-07 09:18:00,3.6,341,4.7,354,7.4,0,768.4,0.0,,
2022-03-07 09:19:00,4.3,354,5.5,357,7.4,0,768.4,0.0,,
2022-03-07 09:20:00,3.8,356,4.7,351,7.5,0,768.4,0.0,10.0,20000.0
2022-03-07 09:21:00,3.1,345,4.9,356,7.5,0,768.5,0.0,,
2022-03-07 09:22:00,2.6,341,3.0,336,7.6,0,768.5,0.0,,
2022-03-07 09:23:00,2.6,321,3.2,298,7.6,0,768.5,0.0,,
2022-03-07 09:24:00,3.1,328,4.5,339,7.6,1,768.5,0.0,,
2022-03-07 09:25:00,2.8,344,3.7,1,7.7,0,768.5,0.0,,
2022-03-07 09:26:00,3.0,321,3.4,325,7.7,1,768.5,0.0,,
2022-03-07 09:27:00,3.9,337,5.2,349,7.7,1,768.5,0.0,,
2022-03-07 09:28:00,3.7,326,4.6,337,7.8,0,768.6,0.0,,
2022-03-07 09:29:00,3.8,323,4.5,323,7.8,0,768.6,0.0,,
2022-03-07 09:30:00,3.7,323,3.9,322,7.8,1,768.6,0.0,10.0,20000.0
2022-03-07 09:31:00,4.6,346,5.8,349,7.8,1,768.6,0.0,,
2022-03-07 09:32:00,2.8,336,4.1,341,7.9,0,768.6,0.0,,
2022-03-07 09:33:00,2.7,298,3.6,302,7.9,0,768.6,0.0,,
2022-03-07 09:34:00,2.5,313,3.7,302,8.0,0,768.6,0.0,,
2022-03-07 09:35:00,2.8,292,3.4,293,8.0,1,768.6,0.0,,
2022-03-07 09:36:00,3.4,308,3.9,314,8.1,0,768.6,0.0,,
2022-03-07 09:37:00,3.0,317,3.9,319,8.1,1,768.6,0.0,,
2022-03-07 09:38:00,3.0,318,3.7,315,8.1,0,768.6,0.0,,
2022-03-07 09:39:00,4.5,341,5.7,343,8.1,1,768.7,0.0,,
2022-03-07 09:40:00,3.4,329,4.3,326,8.1,0,768.7,0.0,10.0,20000.0
2022-03-07 09:41:00,3.1,319,3.6,321,8.2,1,768.7,0.0,,
2022-03-07 09:42:00,3.8,330,4.3,327,8.2,1,768.7,0.0,,
2022-03-07 09:43:00,3.6,324,4.7,337,8.1,1,768.7,0.0,,
2022-03-07 09:44:00,3.9,336,5.2,341,8.1,0,768.7,0.0,,
2022-03-07 09:45:00,3.0,317,3.7,324,8.2,1,768.7,0.0,,
2022-03-07 09:46:00,3.0,307,3.7,309,8.2,1,768.7,0.0,,
2022-03-07 09:47:00,3.2,312,3.7,324,8.2,1,768.8,0.0,,
2022-03-07 09:48:00,3.3,331,4.1,333,8.2,2,768.8,0.0,,
2022-03-07 09:49:00,3.6,329,4.5,329,8.2,0,768.8,0.0,,
2022-03-07 09:50:00,3.4,326,4.9,327,8.2,0,768.8,0.0,10.0,20000.0
2022-03-07 09:51:00,2.9,330,4.2,331,8.3,0,768.8,0.0,,
2022-03-07 09:52:00,3.9,342,4.8,347,8.3,1,768.8,0.0,,
2022-03-07 09:53:00,4.0,347,4.7,349,8.3,1,768.8,0.0,,
2022-03-07 09:54:00,4.3,350,5.1,347,8.4,1,768.8,0.0,,
2022-03-07 09:55:00,3.6,340,4.3,345,8.4,1,768.8,0.0,,
2022-03-07 09:56:00,3.5,337,4.2,335,8.5,1,768.8,0.0,,
2022-03-07 09:57:00,2.4,318,3.5,327,8.5,1,768.8,0.0,,
2022-03-07 09:58:00,3.6,336,5.0,332,8.4,1,768.8,0.0,,
2022-03-07 09:59:00,5.5,348,6.0,354,8.4,0,768.9,0.0,,
2022-03-07 10:00:00,4.5,337,5.1,340,8.4,0,768.8,0.0,10.0,20000.0
2022-03-07 10:01:00,4.1,333,4.5,329,8.3,0,768.9,0.0,,
2022-03-07 10:02:00,3.7,329,4.3,329,8.3,2,768.9,0.0,,
2022-03-07 10:03:00,3.5,325,4.0,311,8.4,2,768.9,0.0,,
2022-03-07 10:04:00,3.6,334,4.0,336,8.4,1,768.9,0.0,,
2022-03-07 10:05:00,3.9,335,4.5,334,8.4,1,768.9,0.0,,
2022-03-07 10:06:00,3.5,327,4.1,328,8.4,2,768.9,0.0,,
2022-03-07 10:07:00,3.6,337,4.1,342,8.4,1,768.9,0.0,,
2022-03-07 10:08:00,3.6,336,4.1,335,8.5,2,768.9,0.0,,
2022-03-07 10:09:00,3.6,338,4.2,337,8.6,2,768.9,0.0,,
2022-03-07 10:10:00,3.7,339,4.6,341,8.6,2,768.9,0.0,10.0,20000.0
2022-03-07 10:11:00,3.6,338,4.5,350,8.6,0,768.9,0.0,,
2022-03-07 10:12:00,3.5,324,4.2,330,8.6,1,768.9,0.0,,
2022-03-07 10:13:00,3.3,322,3.8,330,8.6,3,768.9,0.0,,
2022-03-07 10:14:00,3.5,328,4.0,332,8.8,2,768.9,0.0,,
2022-03-07 10:15:00,3.6,328,4.6,334,8.8,1,769.0,0.0,,
2022-03-07 10:16:00,3.7,326,4.4,339,8.8,2,768.9,0.0,,
2022-03-07 10:17:00,3.3,328,4.1,337,8.8,2,768.9,0.0,,
2022-03-07 10:18:00,3.6,314,4.6,320,8.8,2,768.9,0.0,,
2022-03-07 10:19:00,3.6,313,4.1,325,8.9,3,768.9,0.0,,
2022-03-07 10:20:00,4.0,323,4.6,330,9.0,3,769.0,0.0,10.0,20000.0
2022-03-07 10:21:00,3.5,316,4.0,314,9.1,3,769.0,0.0,,
2022-03-07 10:22:00,3.4,323,3.8,320,9.1,3,769.0,0.0,,
2022-03-07 10:23:00,3.8,324,4.3,335,9.1,3,768.9,0.0,,
2022-03-07 10:24:00,4.3,334,4.7,339,9.1,2,769.0,0.0,,
2022-03-07 10:25:00,4.0,330,4.3,328,9.1,2,768.9,0.0,,
2022-03-07 10:26:00,4.3,328,4.8,330,9.1,3,769.0,0.0,,
2022-03-07 10:27:00,4.2,324,4.8,330,9.2,2,769.0,0.0,,
2022-03-07 10:28:00,3.7,318,4.3,314,9.2,2,769.0,0.0,,
2022-03-07 10:29:00,3.8,326,4.5,328,9.2,2,769.0,0.0,,
2022-03-07 10:30:00,3.9,319,4.6,322,9.1,3,769.0,0.0,10.0,20000.0
2022-03-07 10:31:00,4.0,319,5.1,325,9.1,3,769.0,0.0,,
